fid,production
5207,8336.75209863974
5208,8234.67994718764
5209,14190.9290981375
5210,7339.29827468958
5211,7151.12465192435
5212,14247.1179174814
5213,7385.60059691094
5214,10710.0862820011
5215,14488.0338899388
5216,7863.82234089555
5217,14454.207774196
5218,7963.15555495118
5219,8105.71935685961
5220,6956.08749133355
5221,7538.86256037138
5222,11575.2683307492
5223,8674.77311087638
5224,8566.45128223121
5225,8022.22384709196
5226,12950.258455045
5227,18481.6610484114
5228,7863.82234089315
5229,7266.93033474045
5230,7179.64834317829
5231,8697.13844158388
5232,8697.13844158653
5233,7631.78208525566
5234,7424.68338408128
5235,7300.34457590912
5236,7813.65476573144
5237,10096.7235633297
5238,8325.94717159036
5239,7680.30899798261
5240,11307.0545340385
5241,7095.76324568234
5242,11124.0924865649
5243,7159.83872980753
5244,13985.0197625062
5245,7358.30358664673
5246,14160.0142304954
5247,18075.1499338595
5248,6078.94180565879
5249,13676.8802068274
5250,7683.89224092314
5251,7635.34647708081
5252,7325.0975519745
5253,11045.3243481554
5254,12654.7617944862
5255,14229.5513276217
5256,9088.04826986176
5257,2784.39745933143
5258,13104.6747929013
5259,7457.64729027073
5260,7442.11052508042
5261,7351.0737386187
5262,8280.57720604106
5263,7805.98798627669
5264,7676.09005486663
5265,7839.89081781517
5266,10989.9203184123
5267,14234.0812230019
5268,7403.0801203267
5269,8358.49942089462
5270,7376.91510428318
5271,7604.51229215053
5272,7325.49535977171
5273,7209.58562306828
5274,7325.55165585412
5275,2778.05580691667
5276,7477.44640229988
5277,8259.61474114421
5278,8258.55644735537
5279,7714.40815184794
5280,7310.32921013364
5281,7340.01402278196
5282,8258.55644735283
5283,2642.51227396896
5284,7579.58426030057
5285,8663.66094736474
5286,12182.5513748533
5287,12020.4262020354
5288,8275.79543778191
5289,7771.11982661442
5290,11857.6859756466
5291,7888.53962021825
5292,7579.58426030059
5293,7300.34457590917
5294,7297.52793614998
5295,7465.41567286256
5296,8708.39206758266
5297,7278.51071269127
5298,7253.67843896887
5299,7328.12553755942
5300,7240.26431928363
5301,6509.63969985902
5302,7368.26557207418
5303,3032.90124739744
5304,14170.3232263664
5305,7308.71219624939
5306,7308.71219625164
5307,7283.71278256987
5308,14373.3707045388
5309,7442.11052508042
5310,8280.59941533046
5311,17618.1462272383
5312,17359.9321337205
5313,7309.91670393454
5314,7368.26557207423
5315,7435.58095201207
5316,8085.3597739247
5317,10062.8908178425
5318,11962.9256926709
5319,2674.34679655665
5320,7257.01556545804
5321,7292.01148911604
5322,7336.13452277214
5323,7449.87890767446
5324,6809.54298598119
5325,8708.39206758001
5326,7155.79569087321
5327,7478.12518220559
5328,7314.5411938426
5329,10885.8605087888
5330,14247.1179174807
5331,8719.69330923943
5332,8056.03080453223
5333,8015.83642504696
5334,9963.89881280791
5335,13938.7779129163
5336,8279.17129686343
5337,8268.84228457531
5338,8579.81906722896
5339,8458.71412925763
5340,8586.50945832812
5341,7403.08012032675
5342,7571.00980254147
5343,7830.91565045557
5344,7023.21859662272
5345,7133.21910174679
5346,2710.52926293829
5347,7087.04916152185
5348,8140.28532426376
5349,14044.6787869594
5350,8172.52360891574
5351,7456.3990231432
5352,16516.3212721981
5353,8072.91382783066
5354,8325.9471715929
5355,7873.61654609845
5356,8096.31465381006
5357,8620.61219655248
5358,12213.8428007258
5359,7883.45186273378
5360,7857.23024735765
5361,7349.24824523918
5362,7359.65183743203
5363,7359.65183743425
5364,8299.08927748847
5365,18663.9986865077
5366,7783.87056480713
5367,7989.19086404339
5368,8406.56345314582
5369,7537.20912365561
5370,7793.42436884464
5371,7202.4734149643
5372,14057.8592699978
5373,7659.6678007698
5374,14229.5513276217
5375,8325.94717159039
5376,7334.0238068715
5377,8697.13844158387
5378,11352.3180271035
5379,12503.4786066479
5380,14091.6277079798
5381,7300.34457590921
5382,12106.0346625065
5383,8220.36568601535
5384,7282.3610186767
5385,8428.4287361661
5386,8417.47299929072
5387,7382.1485133473
5388,11556.0595530592
5389,7342.24729989476
5390,7308.71219625164
5391,8149.11843143841
5392,7400.22804489095
5393,7830.91565045557
5394,7822.26741899297
5395,12209.4204968937
5396,7438.47798110211
5397,7300.17637768025
5398,11147.2860841572
5399,13010.7450543303
5400,12990.8973414109
5401,12915.7761123247
5402,8068.58819521997
5403,11473.712250446
5404,7678.5240636206
5405,7340.94999133204
5406,7368.26557207418
5407,7308.71219624939
5408,7562.47068947717
5409,2890.80340224955
5410,8312.40934346503
5411,8259.61474114168
5412,8406.56345314582
5413,7308.71219625164
5414,7395.37660303193
5415,14249.4196726
5416,7325.55165585641
5417,7317.11450444622
5418,7839.59961486585
5419,8439.43089077188
5420,7376.91510428541
5421,8325.94717159037
5422,8055.84028081882
5423,6867.88478981114
5424,7474.46997372766
5425,7579.5842603029
5426,11061.3974091478
5427,8406.56345314581
5428,10767.2927579972
5429,10604.5313558441
5430,7465.41567286476
5431,11993.7994281616
5432,8731.04240005512
5433,8719.69330923676
5434,7568.38985838503
5435,14300.2607725266
5436,7301.10687658853
5437,7474.46997372992
5438,7456.39902314325
5439,7773.00099483559
5440,19063.0046894046
5441,12348.4494503594
5442,7883.4518627338
5443,7873.61654610086
5444,7713.76571961563
5445,7477.44640229758
5446,12741.2298824099
5447,14354.075650824
5448,8299.95566116917
5449,7587.35808592191
5450,7765.80913987085
5451,11894.2680570164
5452,8268.84228457531
5453,12479.8739349605
5454,2541.55733331574
5455,7347.65197537419
5456,8251.57506494348
5457,14362.7061293423
5458,7325.55165585421
5459,7317.11450444402
5460,7451.13656069829
5461,2376.67429128192
5462,8145.07765353359
5463,7733.54883964107
5464,7385.6005969109
5465,7394.32221390237
5466,9168.36970628446
5467,7320.7283748372
5468,11162.8968248389
5469,8262.06592088848
5470,14091.6277079755
5471,14074.7083595596
5472,11247.0709734979
5473,7301.10687658624
5474,7369.98813538741
5475,10553.6392908413
5476,6915.05791853197
5477,9221.2871928104
5478,7302.27963838794
5479,7300.34457590921
5480,7385.60059691085
5481,8258.55644735283
5482,7292.07429572218
5483,7588.19421930382
5484,7308.71219624944
5485,11512.909267271
5486,6720.92838346835
5487,8674.77311087904
5488,8153.05542749644
5489,2644.172420818
5490,16630.5819380974
5491,7319.45621715998
5492,8183.79340224954
5493,7325.55165585641
5494,7317.11450444622
5495,7457.64729026849
5496,7325.55165585416
5497,7195.2894970859
5498,7342.53111495439
5499,12998.1888481161
5500,12161.0631677698
5501,10808.4324631434
5502,7477.86552507892
5503,7362.54461169686
5504,7334.0238068716
5505,2930.44381537831
5506,8347.60277346764
5507,14108.6176405811
5508,7742.15073431361
5509,8220.28287432138
5510,8113.502929904
5511,8663.66094736474
5512,7325.55165585411
5513,7317.11450444393
5514,10899.4720267001
5515,8279.17129686344
5516,8268.84228457531
5517,9894.06421655004
5518,7715.79769067495
5519,3356.25250150787
5520,3181.41649891013
5521,8279.17129686598
5522,8268.84228457786
5523,7300.34457591142
5524,8656.17837358155
5525,8349.45678007352
5526,7247.86963894455
5527,8268.84228457785
5528,7514.17791287013
5529,13135.0325035376
5530,13070.3027848612
5531,7805.07753691971
5532,8293.80465259189
5533,7376.85890369429
5534,2515.42069209679
5535,7614.23868481642
5536,8241.12821423717
5537,7520.21034853554
5538,7293.50155692322
5539,2969.38019312372
5540,14264.7581221887
5541,7830.91565045321
5542,7757.14968813533
5543,7379.58657023638
5544,7893.32848670891
5545,7280.81694177797
5546,7494.41845208538
5547,7486.61988970258
5548,5637.27700585448
5549,8315.18776907318
5550,7301.92084406113
5551,7848.12572252236
5552,19036.8020618817
5553,7321.36020456302
5554,17745.8240964321
5555,7317.11450444393
5556,8066.44876688908
5557,8140.99941190543
5558,9809.7350183037
5559,18818.4305838713
5560,8652.59548189227
5561,10959.8375094465
5562,7860.47384160057
5563,7334.0238068738
5564,7344.3351842844
5565,7460.20030488457
5566,8828.94813497572
5567,10658.6620364062
5568,7612.89361067977
5569,8401.39109693411
5570,12540.4568389689
5571,7428.69129122415
5572,7452.41303942837
5573,7376.91510428318
5574,6316.9487015977
5575,6244.9834632235
5576,12573.4061807213
5577,8421.86703876197
5578,7640.60839805951
5579,7300.34457590912
5580,12355.4005656474
5581,10072.5896543788
5582,7480.65852948178
5583,18631.1399787536
5584,10643.5256838637
5585,13023.4886252783
5586,2304.23669872533
5587,8634.58799910221
5588,8481.52439536162
5589,2742.45458592866
5590,7883.4518627314
5591,7873.61654609846
5592,8318.57834377065
5593,7629.32538078092
5594,7395.37660303411
5595,7466.6921693845
5596,7342.5311149543
5597,8309.6727637574
5598,7485.91489593476
5599,10736.6158834202
5600,8406.56345314841
5601,7308.71219625164
5602,7481.86817536639
5603,7451.37473737004
5604,8306.53512831453
5605,7883.45186273141
5606,7555.05190545255
5607,2898.37743879856
5608,7777.49284528294
5609,8053.33924292624
5610,11737.3445959631
5611,8417.47299928818
5612,7753.50279971219
5613,2584.41349561099
5614,7272.08321527711
5615,11758.3919390019
5616,7483.56210124412
5617,7444.62577397662
5618,8731.0424000578
5619,8438.41287990913
5620,7453.46856512678
5621,2765.47624037591
5622,7925.81893493585
5623,3599.82673231871
5624,11295.5420518382
5625,7452.83587222084
5626,8663.6609473674
5627,7571.00980253914
5628,7483.56210124411
5629,14193.2997265089
5630,2281.25607972116
5631,8395.69987232857
5632,7854.06905255708
5633,8424.09942212451
5634,7764.87024065679
5635,1694.68784635748
5636,7225.1205672876
5637,7415.24781097286
5638,8674.77311087637
5639,8262.06592089102
5640,7308.71219624939
5641,8293.80465259444
5642,7791.66787145934
5643,7477.44640229758
5644,6624.27266389196
5645,7596.83983712788
5646,2834.27883549322
5647,14380.2808233989
5648,7475.77483579017
5649,7325.55165585412
5650,7325.55165585641
5651,7309.50044148404
5652,7286.6582526067
5653,7744.21172940704
5654,8349.49443998975
5655,8255.03986607682
5656,7348.67730711239
5657,7483.56210124411
5658,8432.89284532088
5659,7325.55165585641
5660,7317.11450444622
5661,8283.18049997657
5662,2661.59575892078
5663,7385.60059691312
5664,7381.59924958087
5665,8261.26621018953
5666,12636.4943365103
5667,7192.00238425914
5668,11255.5769644639
5669,7664.37713377074
5670,7474.46997372766
5671,8272.2917780201
5672,8685.93219942455
5673,8397.7191525355
5674,11134.5624842602
5675,7782.02335711001
5676,7659.47309185231
5677,7469.01281656379
5678,7423.59718608307
5679,7200.36042436802
5680,5003.11970518087
5681,7893.32848670892
5682,2360.54605623497
5683,11225.3990466986
5684,7394.32221390455
5685,7839.59961486576
5686,17496.3660237808
5687,7133.78984400004
5688,2984.2134266686
5689,1433.1605717036
5690,8295.83217759364
5691,8439.43089076926
5692,10482.7213218272
5693,6609.02278724317
5694,11672.9786289912
5695,10257.9351774031
5696,8421.86703876198
5697,7318.7604898957
5698,8270.08502625911
5699,7903.24661529809
5700,7185.00784350795
5701,7238.97501882167
5702,7325.55165585416
5703,7271.4301266847
5704,11876.5697798172
5705,7863.82234089314
5706,9147.33181611725
5707,7431.07012535122
5708,12076.7222746508
5709,6678.96791872098
5710,8069.79831622324
5711,11592.6038877322
5712,8652.59548189492
5713,14541.7573592154
5714,7793.15002925994
5715,6796.28851488304
5716,2753.49537422552
5717,8430.64896476429
5718,8263.36611789749
5719,10969.2991980007
5720,7334.0238068738
5721,7903.24661529571
5722,8293.80465259189
5723,12392.0554290615
5724,8064.32011269093
5725,7971.04196207295
5726,2182.0173629063
5727,7276.25809354676
5728,7837.46157156359
5729,7332.24337761335
5730,17971.2329475406
5731,7334.0238068716
5732,8395.69987233114
5733,10301.0005947729
5734,8289.54368996591
5735,7317.11450444622
5736,7279.81460077302
5737,11125.3954917174
5738,7171.57488564007
5739,8272.60099457099
5740,7720.8409723181
5741,10405.9338916215
5742,7732.34722394443
5743,10308.1121614308
5744,8270.08502626164
5745,7893.32848670651
5746,7283.71278256982
5747,7351.07373861649
5748,7336.6768577106
5749,7453.46856512678
5750,7430.15218796555
5751,8287.19068574451
5752,7311.55183679813
5753,17638.7467894812
5754,7848.31946801437
5755,7865.86746880095
5756,6760.41874699599
5757,7677.20475477468
5758,10634.9240975021
5759,7403.0801203267
5760,8251.57506494601
5761,2415.88370051784
5762,7476.37628941967
5763,7347.17395488747
5764,7325.55165585416
5765,10930.0541601562
5766,7778.32703201101
5767,7317.92881334031
5768,7317.11450444401
5769,7454.58505258636
5770,7848.31946801191
5771,3170.13870536896
5772,7562.48056959553
5773,10203.1508061226
5774,8283.18049997912
5775,3498.82579950533
5776,8663.66094736474
5777,7825.05276332714
5778,7112.28889521526
5779,2546.77061983362
5780,8731.04240005512
5781,8710.6197470003
5782,10545.9822580941
5783,8241.12821423717
5784,7447.62707777704
5785,7772.59022146938
5786,12802.0031396763
5787,9428.08662281363
5788,8667.85533740968
5789,8299.95967105695
5790,2600.69116893036
5791,7979.52179394509
5792,12635.6591753842
5793,7644.87015177714
5794,7334.0238068715
5795,7312.2422612573
5796,8428.42873616348
5797,8408.71392228573
5798,8347.60277347019
5799,8250.00129636713
5800,11107.4647490083
5801,12459.912902636
5802,12298.0958519493
5803,6922.66812083683
5804,2353.21087511667
5805,7215.71300523016
5806,8439.43089076936
5807,7334.02380687159
5808,10747.7712633528
5809,11944.3650456089
5810,6816.88629496354
5811,7429.9294098712
5812,8117.39475910101
5813,7351.0737386164
5814,7400.83570346412
5815,8251.57506494348
5816,7965.66446815172
5817,9940.59948593026
5818,7313.70187798921
5819,17897.5471181767
5820,8439.4308907719
5821,7321.34242789083
5822,10826.1137441961
5823,2781.56558235718
5824,7317.92881334031
5825,7317.11450444401
5826,7830.91565045557
5827,7204.2856125773
5828,7814.12770263605
5829,7347.65197537198
5830,7883.56091985091
5831,12197.5424279746
5832,3187.96130990529
5833,8304.47366944531
5834,2657.56688318109
5835,12769.5217584358
5836,7837.46157156083
5837,8410.88778145773
5838,7822.76693489603
5839,7789.70855356297
5840,7308.7121962516
5841,12689.190329228
5842,2843.07695911895
5843,7335.26497789049
5844,2383.38248779524
5845,8568.43259631058
5846,17423.0347588421
5847,12752.9722117485
5848,12570.9621823031
5849,3046.17439662615
5850,12345.2761197855
5851,12286.914582758
5852,7396.44914525741
5853,2728.5489046344
5854,7220.23368468774
5855,7342.53111495434
5856,2710.79981106566
5857,7325.55165585411
5858,7317.11450444393
5859,2182.1235499604
5860,12234.7239038866
5861,2950.61404482241
5862,7834.68445498593
5863,7386.62780993364
5864,7385.60059691317
5865,10583.8646654537
5866,7844.35648787905
5867,7893.3284867065
5868,8364.91853727645
5869,8217.9372796958
5870,10050.3572756633
5871,7797.39325737159
5872,11406.4591318
5873,19292.8597403335
5874,3459.61716087484
5875,8652.59548189227
5876,2623.18889371334
5877,13092.9793659198
5878,7830.91565045557
5879,7781.56883720841
5880,7469.34007793317
5881,7320.47613720701
5882,7469.01281656604
5883,12806.3142761335
5884,8391.19576828096
5885,8296.87157586957
5886,8159.84975261136
5887,7469.66550073661
5888,8269.54226606973
5889,8417.47299928821
5890,8367.0353946931
5891,8262.06592088848
5892,2368.4083569819
5893,11147.9354072059
5894,7485.91489593706
5895,7334.0238068738
5896,10977.1785459133
5897,7317.11450444622
5898,8164.42245320833
5899,8259.28309316387
5900,12807.9378922699
5901,8384.57634940148
5902,7376.91510428545
5903,8299.95967105947
5904,7356.85901656002
5905,7337.59641256502
5906,12548.7431009719
5907,882.135617900909
5908,7317.92881334251
5909,7309.50044148634
5910,2507.45110796263
5911,7334.02380687159
5912,8580.30727584718
5913,7385.60059691317
5914,7822.26741899051
5915,7374.58757925085
5916,7359.65183743425
5917,7326.21437914554
5918,6933.01354529066
5919,8263.9926688768
5920,7902.30216426321
5921,7322.26183281265
5922,7548.4978460655
5923,7839.59961486822
5924,2849.78031059037
5925,11118.2884499386
5926,8349.98137942404
5927,7471.02276493006
5928,6073.67020335472
5929,8384.88203304749
5930,11343.2177194709
5931,7605.52127239594
5932,8088.43637315383
5933,7903.2033070746
5934,2610.04293097123
5935,5547.78281460784
5936,8251.57506494348
5937,7420.70546734668
5938,7178.19004840068
5939,7858.95042790307
5940,8320.9232332041
5941,1424.81513545816
5942,7385.60059691094
5943,8384.88203304749
5944,8293.8046525919
5945,7342.53111495434
5946,12437.4622299383
5947,7839.59961486822
5948,7905.07597139691
5949,2992.18695644267
5950,7189.90959069611
5951,7039.36350844166
5952,7385.60059691317
5953,8315.18776907316
5954,18723.5806857364
5955,8293.80465259442
5956,8283.18049997658
5957,10854.9335130036
5958,7848.31946801201
5959,8310.41944877463
5960,3098.07617081597
5961,7326.39214838365
5962,8241.12821423718
5963,7368.26557207645
5964,13037.0972863242
5965,8233.39192359528
5966,7723.85924829644
5967,7710.35083830195
5968,7287.26475172355
5969,11607.5669780952
5970,11158.9832654345
5971,2325.79253247133
5972,7265.33377980438
5973,8194.11404298763
5974,8079.01848794217
5975,7650.5341453972
5976,8352.7007498602
5977,10589.3336740121
5978,10729.9083814438
5979,8354.07710484319
5980,7818.40498833113
5981,7846.57991853075
5982,8320.92323320159
5983,7325.07257818644
5984,6647.49236764245
5985,6774.02164670235
5986,7245.91932568846
5987,10045.1451279152
5988,9411.61932025889
5989,7342.5311149566
5990,12861.50814547
5991,8363.38269170304
5992,12205.2122050206
5993,7317.11450444618
5994,7394.32221390459
5995,1342.70467763121
5996,7658.72693062464
5997,7579.44633376743
5998,7339.48862648269
5999,12754.7264139201
6000,8397.81572843129
6001,7863.82234089554
6002,7855.6393832023
6003,7334.02380687154
6004,3102.91189607408
6005,7832.35885828858
6006,7239.89358324215
6007,7554.0782969467
6008,8233.39192359277
6009,10115.9079307778
6010,7243.98213368347
6011,12183.6893683408
6012,2335.75040438376
6013,6690.98266702037
6014,7289.87853579762
6015,7893.32848670893
6016,8224.76153373829
6017,7364.56253385258
6018,7385.6005969109
6019,6616.7941597724
6020,7883.45186273139
6021,7873.61654610084
6022,7873.61654609845
6023,7376.91510428318
6024,8397.81572842875
6025,10838.0630971173
6026,7219.54892955305
6027,7689.23274718465
6028,7965.66446815417
6029,7349.15549926289
6030,11359.8229751088
6031,7339.48862648269
6032,11142.9683355106
6033,7334.63592020713
6034,2370.32898522004
6035,8181.60958445071
6036,8241.1282142397
6037,12087.6104551556
6038,12886.2635463529
6039,13193.6068103608
6040,12635.556053847
6041,2834.95314976446
6042,8397.81572842865
6043,10514.2189949738
6044,7722.28246352101
6045,7897.60039285435
6046,12821.9573069604
6047,7912.70846075091
6048,6861.51211606757
6049,5984.80360516732
6050,10529.410708692
6051,2784.55935889829
6052,8265.36720858131
6053,7386.62780993368
6054,12640.8458702903
6055,8367.43170623831
6056,2764.37554739554
6057,12724.98361302
6058,2382.86214290108
6059,11060.1563882554
6060,8252.62471833534
6061,12329.3098019962
6062,7848.31946801191
6063,7529.47294430368
6064,2994.54121210992
6065,1119.3916891413
6066,7236.29610418448
6067,8283.18049997911
6068,7295.86551443425
6069,2375.27747996997
6070,8251.57506494349
6071,1588.71226281916
6072,17452.6465749237
6073,1408.86374364647
6074,13071.3624664578
6075,7394.32221390232
6076,8352.70074985773
6077,7362.54461169686
6078,7308.74731286621
6079,8299.95967105694
6080,2297.56049891342
6081,12613.9583778821
6082,7411.98742371257
6083,11130.3758858831
6084,7336.67685771285
6085,7001.81607079295
6086,7329.92912268773
6087,12116.0108543228
6088,14255.618959496
6089,12446.4281484086
6090,12679.2127554445
6091,2205.59825731333
6092,1983.65978771012
6093,7660.48247762485
6094,7334.0238068715
6095,2399.02771723641
6096,8369.49061154343
6097,7342.5311149543
6098,7310.95033596754
6099,10018.5202327349
6100,8331.47123591637
6101,1912.52126298016
6102,8272.60099457104
6103,6761.64942028116
6104,7334.02380687154
6105,12399.7034385903
6106,1550.64809736656
6107,12561.1426222988
6108,12948.1533971759
6109,7886.24364332552
6110,7162.72607317477
6111,19097.7115460031
6112,7224.20870041445
6113,7839.59961486575
6114,2360.54605623571
6115,8274.47566479133
6116,7918.1169439362
6117,2184.37530766143
6118,2151.26292970163
6119,8272.60099457099
6120,8125.8857578034
6121,10405.2530764341
6122,7042.54918762705
6123,7351.07373861645
6124,3587.98278571631
6125,7449.00041710394
6126,8280.59941533046
6127,7112.58484207183
6128,7874.69593319582
6129,11699.689240634
6130,8040.97577078311
6131,10571.1018540803
6132,8310.41944877463
6133,12503.4786066479
6134,19026.7459127819
6135,6024.8210959153
6136,7334.0238068738
6137,1929.11798952657
6138,7148.86404959748
6139,8317.0720899655
6140,8145.12749164364
6141,10990.1102077999
6142,7415.19918979146
6143,8386.96345206858
6144,20020.8921833639
6145,12171.9623081716
6146,11343.7549985954
6147,8283.18049997909
6148,11634.7608422641
6149,12421.0314351032
6150,8376.15686964417
6151,8358.70654282986
6152,7523.82221330509
6153,12588.449454082
6154,2406.31770964666
6155,7933.25202232994
6156,8195.12606330282
6157,7939.29707949815
6158,7485.91489593476
6159,7302.4796184571
6160,7227.71632414181
6161,8262.06592088848
6162,14267.6101962762
6163,20365.1637183404
6164,8185.20739728862
6165,7308.747312864
6166,2631.18012654073
6167,7343.42433826634
6168,8320.92323320156
6169,11443.9762867376
6170,8378.22703180348
6171,13015.0351943368
6172,7338.5336521277
6173,7984.10994434357
6174,7171.18449881057
6175,2978.61428953581
6176,9978.22250618234
6177,8332.53105261218
6178,7394.32221390227
6179,7328.12553756162
6180,2640.96257848041
6181,8386.96345206595
6182,7190.43633121687
6183,12084.8443488808
6184,12998.1888481161
6185,8140.35593850138
6186,8310.41944877719
6187,7986.1286461117
6188,11005.3460299044
6189,8272.60099457094
6190,7802.12222716284
6191,7892.46258979557
6192,7170.39613955371
6193,8363.38269170309
6194,7568.71924810651
6195,7359.65183743203
6196,2704.91926077921
6197,7385.60059691317
6198,2438.04030874073
6199,7820.92466088489
6200,11283.9293423505
6201,12759.4519052178
6202,20160.5565230141
6203,7334.02380687154
6204,8244.87119472892
6205,1679.63134134792
6206,8062.05098703253
6207,13213.2437872353
6208,3078.81795505022
6209,12939.3088959267
6210,12723.8781546866
6211,7579.58426030057
6212,2733.06836761877
6213,7615.39619381163
6214,6483.73309410056
6215,1418.46484204576
6216,3666.85526950189
6217,2575.5526493411
6218,11062.8932698533
6219,7334.02380687155
6220,7695.45239974319
6221,2819.40930493359
6222,7334.02380687154
6223,7342.53111495434
6224,11240.1655987387
6225,12614.5619768073
6226,9257.40709382049
6227,11648.5836893277
6228,7222.5870644057
6229,7855.00276398243
6230,7555.40983193114
6231,7255.68397273446
6232,11591.1761169678
6233,12071.9607195116
6234,2741.63598005652
6235,7342.5311149566
6236,7334.0238068738
6237,7334.02380687154
6238,2561.15759925809
6239,6858.21824837773
6240,7334.0238068738
6241,2403.57651764514
6242,7912.70846075289
6243,2747.85448713996
6244,10571.1018540772
6245,3176.70178318416
6246,14074.7083595553
6247,8276.54387287785
6248,2723.61422153767
6249,7332.76698215513
6250,9055.54431533898
6251,8251.57506494602
6252,7354.85928329208
6253,7612.60309454633
6254,7386.62780993582
6255,8181.6095844532
6256,7031.48203488603
6257,7101.93486309249
6258,8149.30262109133
6259,7625.12214322448
6260,8229.2157743079
6261,1713.5567328089
6262,7965.66446815412
6263,7899.35300535753
6264,2750.71683556406
6265,2519.96187732569
6266,1468.75471250546
6267,2175.83107601521
6268,2714.26761629262
6269,2536.80080200915
6270,7887.54771891257
6271,1060.02395863135
6272,8342.06366994962
6273,19999.4794644452
6274,7326.74072546207
6275,8283.18049997912
6276,10837.3072897788
6277,9822.62035847612
6278,7334.02380687159
6279,2744.4918508699
6280,2314.59907151457
6281,7420.70546734896
6282,2550.30289157609
6283,2577.68699838211
6284,8246.7760174833
6285,11300.4017129388
6286,2819.71745420391
6287,7923.15897017551
6288,7913.2064471648
6289,2169.22510546262
6290,11979.2612961434
6291,2504.56950180453
6292,8108.90376039657
6293,7262.63534243803
6294,7101.24344593722
6295,8262.06592088848
6296,11358.7205767356
6297,11188.7150669489
6298,8272.60099457101
6299,8283.18049997657
6300,7523.82221330245
6301,7379.9695684445
6302,7650.4382651153
6303,8342.06366994709
6304,7485.91489593701
6305,7342.53111495434
6306,7395.93884487282
6307,7605.52127239359
6308,7902.30216426083
6309,12502.9203940995
6310,8331.47123591383
6311,8367.43170623569
6312,7317.37817421546
6313,12248.1129552382
6314,2750.71683556406
6315,12438.2618792546
6316,2672.89255495094
6317,7351.07373861644
6318,10446.487265186
6319,10828.1381186423
6320,7873.61654609845
6321,10445.7032555746
6322,2756.97596385994
6323,13009.1198725318
6324,11757.0433213058
6325,2722.54962508214
6326,2676.64784004306
6327,2597.59059301042
6328,7566.60756542796
6329,12418.3805793616
6330,8374.10971305899
6331,2684.98267260032
6332,1839.43465692575
6333,7410.75532949685
6334,7735.51895498031
6335,7348.15579009028
6336,7522.4209499051
6337,2031.78957658946
6338,7630.95754518905
6339,7515.81541361834
6340,6628.28158835488
6341,8324.70245523592
6342,2627.01908126433
6343,7524.34254367088
6344,2538.78466320142
6345,12227.0389242426
6346,7912.70846075051
6347,2688.79482323132
6348,8284.06552259602
6349,2572.25468544596
6350,3666.85526950317
6351,7112.70571072246
6352,2702.20924628018
6353,8241.12821423717
6354,7330.01005478586
6355,7752.03020141531
6356,1745.33455578527
6357,7848.31946801201
6358,7819.18049007821
6359,2555.71601884878
6360,9217.42439051539
6361,2669.59682048501
6362,7176.73202526403
6363,13004.4436368653
6364,12983.6110708971
6365,7834.68445498593
6366,8191.11668082529
6367,193.892368948945
6368,2695.89078319237
6369,2380.00173947455
6370,12686.1228127976
6371,8272.60099457353
6372,7125.52391266803
6373,8229.74062578322
6374,7369.23881385209
6375,7359.65183743203
6376,6947.04284014394
6377,12998.1888481207
6378,7449.88286555549
6379,8373.37215856155
6380,8331.47123591639
6381,11843.7979048018
6382,8342.06366994704
6383,2750.71683556406
6384,8342.06366994712
6385,2592.09478009333
6386,8365.39575914325
6387,8057.95776818507
6388,8324.70245523592
6389,2670.92517169578
6390,2520.29932814502
6391,7419.00412028903
6392,13094.3726806051
6393,12565.9879171791
6394,8420.52987283252
6395,8283.18049997657
6396,8363.38269170561
6397,6372.92166477673
6398,3265.82920646723
6399,6377.02933260156
6400,11291.0476489421
6401,13074.192378224
6402,8272.60099457105
6403,7342.53111495434
6404,12964.6462285773
6405,7521.7611985628
6406,8363.38269170309
6407,10994.8890220846
6408,2611.18610771302
6409,12804.664682649
6410,2513.42090477863
6411,8159.84975260849
6412,7290.96072059195
6413,7530.76991877519
6414,12737.7067432189
6415,7910.48560510881
6416,11739.3670093719
6417,8356.68180522485
6418,7046.23939723023
6419,3239.89551670728
6420,7394.32221390232
6421,7386.62780993591
6422,11112.8950473441
6423,7803.88560933416
6424,8251.57506494348
6425,8410.47931226842
6426,7477.44640229983
6427,7908.73442295903
6428,6663.02009419126
6429,7337.9281078602
6430,2555.62591414047
6431,8342.06366994709
6432,3170.07616203941
6433,2506.66134476834
6434,7342.53111495434
6435,2620.73269407582
6436,8032.4847720787
6437,2602.18358282785
6438,7181.70522319031
6439,7711.05615699358
6440,10884.6093322457
6441,7370.62040875819
6442,7363.74759853855
6443,8363.38269170567
6444,2856.00151249107
6445,7316.4326412687
6446,743.254080970957
6447,7956.40763354644
6448,7851.09768003002
6449,7913.2064471648
6450,8088.92040096508
6451,7801.45511072301
6452,8142.86775520452
6453,8192.78681850837
6454,6704.81265681103
6455,1752.57040953065
6456,7863.82234089314
6457,7878.27767010889
6458,8363.38269170309
6459,2437.50511386505
6460,11376.9082680484
6461,11749.5828309607
6462,11718.2446488037
6463,7799.90983063905
6464,8327.4111532442
6465,2894.14064137403
6466,3241.77021668848
6467,13841.1063221364
6468,8272.60099457102
6469,2095.98709404086
6470,11205.0639276681
6471,10523.2308587584
6472,7752.0302014157
6473,7743.77457819995
6474,7580.86373198021
6475,7368.26557207645
6476,7352.9309923196
6477,14523.7746093951
6478,7395.50022951852
6479,7395.50022951624
6480,7374.54038488884
